Hour,Light,Gamma,Photosynthesis,Sucrose,Starch,StarchDegr,StarchProd,SucroseProd,Nitrogen,Phosphorus,N_Aff,P_Aff,RespCost,UptakeCost,TransportCost,LeafBiomass,RootBiomass,TotalBiomass,Photoperiod,LimPhotRate,MaxPhotRate,MinLeafBiomass,FeedbackOnPhot,MaxStarch,MaxStarchDegr,MinSucrose,MaxSucrose,StarchNightStart,MinStarch,LambdaSdr,LambdaSdi,LambdaSni,LambdaG,LambdaSb,LambdaCsn,AssimCostN,AssimCostP,MinNPhotosynth,MinPPhotosynth,NutrConvParam,MaxNitrogen,MinNitrogen,MaxPhosphorus,MinPhosphorus,NitSoilContent,PhosSoilContent,MaxNitUptake,MaxPhosUptake,MMConstantN,MMConstantP,RootAllocation,StochSignal,LeafDeathRate,RootDeathRate,LeafCompRate,RootCompRate
96.0000,1,0.5460,9.4564,1.4917,8.9051,0.0000,5.1634,0.9585,42.7821,4.3225,0.8240,0.6416,0.7838,0.5946,0.0095,0.0075,0.0077,0.0152,12.00,0.9803,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5170,0.5026,0.0000,0.0000,0.0000,0.0000
97.0000,1,0.5052,9.2352,1.5268,13.5707,0.0000,4.6655,0.1114,43.4144,4.4186,0.8521,0.8351,1.2066,0.8535,0.0096,0.0076,0.0077,0.0153,12.00,0.9530,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5705,0.5044,0.0000,0.0000,0.0000,0.0000
98.0000,1,0.4713,9.0325,1.5805,17.8275,0.0000,4.2568,0.1383,44.0056,4.5132,0.8645,0.8656,1.2568,0.8876,0.0126,0.0076,0.0078,0.0154,12.00,0.9284,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5901,0.5063,0.0000,0.0000,0.0000,0.0000
99.0000,1,0.4437,8.8459,1.6190,21.7522,0.0000,3.9247,0.1045,44.5528,4.6001,0.8740,0.8589,1.3198,0.9114,0.0131,0.0076,0.0079,0.0155,12.00,0.9059,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5964,0.5080,0.0000,0.0000,0.0000,0.0000
100.0000,1,0.4210,8.6719,1.6438,25.4028,0.0000,3.6507,0.0739,45.0541,4.6779,0.8812,0.8415,1.3676,0.9273,0.0136,0.0077,0.0079,0.0156,12.00,0.8852,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5976,0.5094,0.0000,0.0000,0.0000,0.0000
101.0000,1,0.4021,8.5080,1.6582,28.8241,0.0000,3.4213,0.0500,45.5086,4.7463,0.8865,0.8205,1.4016,0.9376,0.0140,0.0077,0.0080,0.0157,12.00,0.8659,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5965,0.5105,0.0000,0.0000,0.0000,0.0000
102.0000,1,0.3863,8.3522,1.6646,32.0506,0.0000,3.2265,0.0316,45.9156,4.8058,0.8897,0.7990,1.4248,0.9437,0.0143,0.0078,0.0081,0.0159,12.00,0.8479,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5942,0.5114,0.0000,0.0000,0.0000,0.0000
103.0000,1,0.3729,8.2031,1.6653,35.1095,0.0000,3.0589,0.0174,46.2756,4.8567,0.8922,0.7787,1.4395,0.9465,0.0145,0.0078,0.0082,0.0160,12.00,0.8308,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5915,0.5121,0.0000,0.0000,0.0000,0.0000
104.0000,1,0.3614,8.0596,1.6620,38.0225,0.0000,2.9130,0.0048,46.5894,4.8997,0.8941,0.7604,1.4479,0.9474,0.0146,0.0079,0.0082,0.0161,12.00,0.8147,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5887,0.5126,0.0000,0.0000,0.0000,0.0000
105.0000,1,0.3515,7.9210,1.6535,40.8070,0.0000,2.7845,-0.0058,46.8566,4.9355,0.8954,0.7447,1.4517,0.9468,0.0146,0.0080,0.0083,0.0163,12.00,0.7993,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5858,0.5130,0.0000,0.0000,0.0000,0.0000
106.0000,1,0.3429,7.7865,1.6428,43.4770,0.0000,2.6699,-0.0117,47.0784,4.9648,0.8963,0.7313,1.4501,0.9446,0.0146,0.0080,0.0084,0.0164,12.00,0.7846,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5830,0.5133,0.0000,0.0000,0.0000,0.0000
107.0000,1,0.3353,7.6556,1.6299,46.0436,0.0000,2.5667,-0.0173,47.2553,4.9881,0.8968,0.7201,1.4456,0.9416,0.0146,0.0081,0.0085,0.0165,12.00,0.7705,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5804,0.5135,0.0000,0.0000,0.0000,0.0000
108.0000,0,0.3584,0.0000,0.7856,43.0778,2.9658,-2.9658,-1.8343,47.2213,5.0116,0.8545,0.5786,1.6299,0.9378,0.0145,0.0081,0.0085,0.0167,12.00,0.7570,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5064,0.5149,0.0000,0.0000,0.0000,0.0000
109.0000,0,0.3897,0.0000,0.9736,39.7477,3.3301,-3.3301,0.4032,47.4076,5.0104,0.8492,0.3898,0.7856,0.5889,0.0135,0.0082,0.0086,0.0168,12.00,0.7726,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4768,0.5138,0.0000,0.0000,0.0000,0.0000
110.0000,0,0.4169,0.0000,0.9506,36.4450,3.3027,-3.3027,-0.0489,47.6266,5.0047,0.8413,0.3391,0.9736,0.6649,0.0081,0.0082,0.0086,0.0169,12.00,0.7902,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4587,0.5124,0.0000,0.0000,0.0000,0.0000
111.0000,0,0.4433,0.0000,0.9742,33.0825,3.3624,-3.3624,0.0514,47.9153,5.0050,0.8281,0.3391,0.9506,0.6498,0.0094,0.0083,0.0087,0.0170,12.00,0.8077,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4530,0.5109,0.0000,0.0000,0.0000,0.0000
112.0000,0,0.4682,0.0000,0.9884,29.6756,3.4069,-3.4069,0.0313,48.2648,5.0131,0.8116,0.3494,0.9742,0.6565,0.0093,0.0083,0.0087,0.0170,12.00,0.8254,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4510,0.5095,0.0000,0.0000,0.0000,0.0000
113.0000,0,0.4918,0.0000,1.0051,26.2201,3.4555,-3.4555,0.0366,48.6762,5.0295,0.7922,0.3617,0.9884,0.6584,0.0095,0.0084,0.0088,0.0171,12.00,0.8434,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4499,0.5082,0.0000,0.0000,0.0000,0.0000
114.0000,0,0.5142,0.0000,1.0221,22.7154,3.5047,-3.5047,0.0374,49.1482,5.0542,0.7699,0.3733,1.0051,0.6603,0.0096,0.0084,0.0088,0.0172,12.00,0.8616,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4485,0.5070,0.0000,0.0000,0.0000,0.0000
115.0000,0,0.5355,0.0000,1.0399,19.1604,3.5550,-3.5550,0.0392,49.6800,5.0868,0.7443,0.3831,1.0221,0.6608,0.0098,0.0085,0.0088,0.0173,12.00,0.8801,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4463,0.5059,0.0000,0.0000,0.0000,0.0000
116.0000,0,0.5557,0.0000,1.0587,15.5540,3.6064,-3.6064,0.0413,50.2695,5.1271,0.7148,0.3901,1.0399,0.6598,0.0100,0.0086,0.0089,0.0174,12.00,0.8989,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4428,0.5049,0.0000,0.0000,0.0000,0.0000
117.0000,0,0.5748,0.0000,1.0786,11.8950,3.6590,-3.6590,0.0437,50.9139,5.1743,0.6803,0.3936,1.0587,0.6567,0.0101,0.0086,0.0089,0.0176,12.00,0.9179,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4375,0.5040,0.0000,0.0000,0.0000,0.0000
118.0000,0,0.5930,0.0000,1.1000,8.1822,3.7128,-3.7128,0.0469,51.6087,5.2278,0.6393,0.3925,1.0786,0.6509,0.0103,0.0087,0.0090,0.0177,12.00,0.9372,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4298,0.5032,0.0000,0.0000,0.0000,0.0000
119.0000,0,0.6103,0.0000,1.1233,4.4142,3.7679,-3.7679,0.0510,52.3463,5.2864,0.5894,0.3851,1.1000,0.6410,0.0105,0.0087,0.0090,0.0178,12.00,0.9568,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4187,0.5025,0.0000,0.0000,0.0000,0.0000
120.0000,1,0.5479,9.9488,1.5698,9.8653,0.0000,5.4511,0.8729,53.0364,5.3554,0.8156,0.6489,0.8833,0.6250,0.0107,0.0088,0.0091,0.0179,12.00,0.9767,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5123,0.5024,0.0000,0.0000,0.0000,0.0000
121.0000,1,0.5089,9.6837,1.5968,14.7933,0.0000,4.9279,0.0963,53.6595,5.4482,0.8436,0.8316,1.2687,0.8754,0.0105,0.0088,0.0091,0.0180,12.00,0.9479,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5635,0.5038,0.0000,0.0000,0.0000,0.0000
122.0000,1,0.4762,9.4420,1.6447,19.2898,0.0000,4.4965,0.1274,54.2343,5.5389,0.8531,0.8593,1.3124,0.9069,0.0132,0.0089,0.0092,0.0181,12.00,0.9219,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5816,0.5053,0.0000,0.0000,0.0000,0.0000
123.0000,1,0.4494,9.2201,1.6785,23.4337,0.0000,4.1439,0.0957,54.7589,5.6218,0.8604,0.8542,1.3706,0.9271,0.0136,0.0090,0.0093,0.0183,12.00,0.8982,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5872,0.5066,0.0000,0.0000,0.0000,0.0000
124.0000,1,0.4273,9.0141,1.6987,27.2852,0.0000,3.8515,0.0653,55.2326,5.6961,0.8663,0.8407,1.4145,0.9404,0.0141,0.0090,0.0094,0.0184,12.00,0.8763,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5882,0.5077,0.0000,0.0000,0.0000,0.0000
125.0000,1,0.4087,8.8211,1.7087,30.8908,0.0000,3.6055,0.0419,55.6553,5.7618,0.8708,0.8247,1.4447,0.9488,0.0145,0.0091,0.0095,0.0186,12.00,0.8560,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5873,0.5087,0.0000,0.0000,0.0000,0.0000
126.0000,1,0.3931,8.6388,1.7108,34.2864,0.0000,3.3956,0.0241,56.0271,5.8191,0.8744,0.8084,1.4642,0.9535,0.0147,0.0091,0.0096,0.0187,12.00,0.8370,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5855,0.5095,0.0000,0.0000,0.0000,0.0000
127.0000,1,0.3797,8.4655,1.7084,37.5006,0.0000,3.2142,0.0099,56.3492,5.8685,0.8771,0.7924,1.4755,0.9555,0.0149,0.0092,0.0097,0.0189,12.00,0.8190,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5832,0.5102,0.0000,0.0000,0.0000,0.0000
128.0000,1,0.3682,8.3000,1.7003,40.5562,0.0000,3.0557,-0.0028,56.6217,5.9104,0.8792,0.7773,1.4814,0.9558,0.0149,0.0093,0.0098,0.0190,12.00,0.8021,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5807,0.5107,0.0000,0.0000,0.0000,0.0000
129.0000,1,0.3581,8.1412,1.6891,43.4716,0.0000,2.9154,-0.0105,56.8456,5.9453,0.8808,0.7632,1.4812,0.9542,0.0150,0.0093,0.0099,0.0192,12.00,0.7860,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5780,0.5112,0.0000,0.0000,0.0000,0.0000
130.0000,1,0.3493,7.9883,1.6754,46.2616,0.0000,2.7900,-0.0170,57.0217,5.9735,0.8821,0.7503,1.4774,0.9515,0.0149,0.0094,0.0099,0.0194,12.00,0.7706,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5753,0.5116,0.0000,0.0000,0.0000,0.0000
131.0000,1,0.3414,7.8406,1.6598,48.9383,0.0000,2.6767,-0.0220,57.1511,5.9955,0.8830,0.7385,1.4706,0.9479,0.0149,0.0095,0.0100,0.0195,12.00,0.7558,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,46.0436,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5727,0.5120,0.0000,0.0000,0.0000,0.0000
132.0000,0,0.3641,0.0000,0.8456,45.7945,3.1437,-3.1437,-1.7690,57.1082,6.0193,0.8332,0.6017,1.6598,0.9436,0.0148,0.0096,0.0101,0.0197,12.00,0.7417,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5026,0.5131,0.0000,0.0000,0.0000,0.0000
133.0000,0,0.3942,0.0000,1.0295,42.2826,3.5120,-3.5120,0.3946,57.2763,6.0197,0.8257,0.4199,0.8456,0.6160,0.0138,0.0096,0.0102,0.0198,12.00,0.7583,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4734,0.5124,0.0000,0.0000,0.0000,0.0000
134.0000,0,0.4207,0.0000,1.0105,38.7926,3.4900,-3.4900,-0.0404,57.4831,6.0144,0.8181,0.3616,1.0295,0.6850,0.0087,0.0097,0.0102,0.0199,12.00,0.7768,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4550,0.5113,0.0000,0.0000,0.0000,0.0000
135.0000,0,0.4462,0.0000,1.0353,35.2386,3.5539,-3.5539,0.0540,57.7619,6.0142,0.8055,0.3555,1.0105,0.6714,0.0099,0.0098,0.0103,0.0200,12.00,0.7953,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4484,0.5101,0.0000,0.0000,0.0000,0.0000
136.0000,0,0.4703,0.0000,1.0515,31.6352,3.6035,-3.6035,0.0357,58.1046,6.0215,0.7895,0.3619,1.0353,0.6774,0.0099,0.0098,0.0103,0.0202,12.00,0.8140,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4457,0.5089,0.0000,0.0000,0.0000,0.0000
137.0000,0,0.4932,0.0000,1.0700,27.9781,3.6571,-3.6571,0.0407,58.5119,6.0367,0.7707,0.3710,1.0515,0.6791,0.0101,0.0099,0.0104,0.0203,12.00,0.8330,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4442,0.5078,0.0000,0.0000,0.0000,0.0000
138.0000,0,0.5150,0.0000,1.0890,24.2667,3.7114,-3.7114,0.0417,58.9826,6.0599,0.7490,0.3796,1.0700,0.6806,0.0102,0.0100,0.0104,0.0204,12.00,0.8523,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4424,0.5068,0.0000,0.0000,0.0000,0.0000
139.0000,0,0.5356,0.0000,1.1090,20.4996,3.7671,-3.7671,0.0438,59.5156,6.0909,0.7240,0.3866,1.0890,0.6806,0.0104,0.0100,0.0105,0.0205,12.00,0.8719,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4398,0.5058,0.0000,0.0000,0.0000,0.0000
140.0000,0,0.5553,0.0000,1.1299,16.6756,3.8240,-3.8240,0.0461,60.1087,6.1294,0.6950,0.3912,1.1090,0.6789,0.0106,0.0101,0.0106,0.0207,12.00,0.8918,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4359,0.5049,0.0000,0.0000,0.0000,0.0000
141.0000,0,0.5739,0.0000,1.1522,12.7934,3.8822,-3.8822,0.0488,60.7588,6.1748,0.6611,0.3926,1.1299,0.6750,0.0108,0.0102,0.0106,0.0208,12.00,0.9120,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4302,0.5040,0.0000,0.0000,0.0000,0.0000
142.0000,0,0.5916,0.0000,1.1761,8.8515,3.9418,-3.9418,0.0523,61.4606,6.2265,0.6206,0.3897,1.1522,0.6680,0.0110,0.0103,0.0107,0.0209,12.00,0.9325,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4222,0.5033,0.0000,0.0000,0.0000,0.0000
143.0000,0,0.6084,0.0000,1.2021,4.8486,4.0030,-4.0030,0.0569,62.2059,6.2835,0.5712,0.3809,1.1761,0.6566,0.0112,0.0103,0.0107,0.0211,12.00,0.9533,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,48.9383,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4108,0.5025,0.0000,0.0000,0.0000,0.0000
